Season,Game,Week,Date,Market,Team,Opponent,Possesions,Possesions Against,Goals,2pt Goals,Goals Against,Score,Score Against,Efficiency,D Efficiency,Unassisted Goals,Unassisted Shots,Unassisted Sh. %,Unassisted goals A,Unassisted Shots Against,Unassisted A%,Assisted Goals,Assisted Shots,Assisted Sh. %,Assisted Goals A,Assisted Sh A,Assisted A%,Shots,Shots A,Dodge G,Dodge Sh,Dodge Sh%,Dodge G A,Dodge Sh A,Dodge Sh% A,Two-man G,Two-man Sh,Two-man Sh%,Two-man G A,Two-man Sh A,Two-man Sh% A,Second Assists,Second AOs,Turnovers,AO-to-TO Ratio,PNR Assists,FB Possesion,FB Goals,FB Shots,FB Points,FB Turnovers,FB %,FB Possesion Against,FB Goals Against,FB Shots Against,FB Points Against,FB CTO,Settled Possesion,Settled Goal,Settled Shots,Settled Poss A,Settled Goals agaisnt,Settled Shots Against,Saves,Save %,Devitte,Unique Goal Scorers,Average Shot Distance,Average Assist Distance,TOP (sec),TOP %,Possession %,Result,Possesion Battle,P&W,Margin,Quality Shots,Tough Shots,Shot Quality Ratio,Quality Shots A,Tough Shots A,Shot Quality A Ratio,Shot Quality Margin,Expected Goals
2022,20,5,7/2/2022,Minnesota,Whipsnakes,Waterdogs,39,36,9,1,11,10,11,0.23,0.31,3,20,0.15,8,28,0.29,6,25,0.24,3,22,0.14,45,50,4,22,0.18,4,25,0.16,3,11,0.27,4,9,0.44,3,12,14,0.43,2,6,1,7,1,0,0.17,12,2,12,2,0,30,7,33,28,9,37,12,0.5,1,7,10.8567964,,,,0.52,L,W,0,-1,13,32,2.5,11,39,3.5,-1.1,15.2
2022,21,7,7/23/2022,Fairfield,Redwoods,Atlas,40,39,13,3,14,16,15,0.33,0.36,6,22,0.27,6,19,0.32,7,24,0.29,8,22,0.36,46,41,7,26,0.27,7,17,0.41,3,11,0.27,4,14,0.29,1,2,13,0.54,1,6,1,7,2,0,0.17,9,1,7,1,2,25,9,32,22,9,27,16,0.5,7,8,10.15937578,,,,0.51,W,W,1,1,15,31,2.1,16,25,1.6,0.5,15.8
2022,21,7,7/23/2022,Fairfield,Atlas,Redwoods,39,40,14,1,13,15,16,0.36,0.33,6,19,0.32,6,22,0.27,8,22,0.36,7,24,0.29,41,46,7,17,0.41,7,26,0.27,4,14,0.29,3,11,0.27,3,8,13,0.62,2,9,1,7,1,2,0.11,6,1,7,2,0,22,9,27,25,9,32,16,0.6,9,9,11.37046103,,,,0.49,L,L,0,-1,16,25,1.6,15,31,2.1,-0.5,14.3
2022,22,7,7/23/2022,Fairfield,Whipsnakes,Chaos,42,36,14,0,12,14,12,0.33,0.33,11,30,0.37,5,20,0.25,3,20,0.15,7,14,0.50,50,34,9,32,0.28,5,16,0.31,3,6,0.50,1,5,0.20,1,11,10,0.30,0,8,2,8,2,0,0.25,9,3,9,3,0,30,12,37,27,8,24,7,0.4,7,9,10.67240746,,,,0.54,W,W,1,2,12,38,3.2,11,23,2.1,1.1,13.4
2022,22,7,7/23/2022,Fairfield,Chaos,Whipsnakes,36,42,12,0,14,12,14,0.33,0.33,5,20,0.25,11,30,0.37,7,14,0.50,3,20,0.15,34,50,5,16,0.31,9,32,0.28,1,5,0.20,3,6,0.50,3,4,15,0.47,1,9,3,9,3,0,0.33,8,2,8,2,0,27,8,24,30,12,37,14,0.5,4,7,10.98278557,,,,0.46,L,L,0,-2,11,23,2.1,12,38,3.2,-1.1,11.9
2022,23,7,7/24/2022,Fairfield,Archers,Cannons,48,37,17,0,11,17,12,0.35,0.30,5,17,0.29,5,21,0.24,12,26,0.46,6,11,0.55,43,32,4,13,0.31,3,15,0.20,7,15,0.47,3,9,0.33,5,13,19,0.63,5,13,6,12,6,2,0.46,6,4,6,5,0,29,10,27,26,7,24,11,0.5,10,9,10.24674266,,,,0.56,W,W,1,5,20,23,1.2,13,19,1.5,-0.3,15.4
2022,23,7,7/24/2022,Fairfield,Cannons,Archers,37,48,11,1,17,12,17,0.30,0.35,5,21,0.24,5,17,0.29,6,11,0.55,12,26,0.46,32,43,3,15,0.20,4,13,0.31,3,9,0.33,7,15,0.47,1,2,19,0.32,2,6,4,6,5,0,0.67,13,6,12,6,2,26,7,24,29,10,27,12,0.4,-2,6,9.805818678,,,,0.44,L,L,0,-5,13,19,1.5,20,23,1.2,0.3,13.2
2022,24,7,7/24/2022,Fairfield,Chrome,Waterdogs,43,41,10,0,10,10,11,0.23,0.24,3,22,0.14,3,22,0.14,7,13,0.54,7,16,0.44,35,38,2,18,0.11,0,16,0.00,2,5,0.40,5,13,0.38,4,6,21,0.33,0,13,4,8,4,5,0.31,10,3,5,4,5,25,4,23,26,6,30,15,0.6,-4,6,10.10122338,,,,0.51,L,W,0,-1,9,26,2.9,16,22,1.4,1.5,14.4
2022,24,7,7/24/2022,Fairfield,Waterdogs,Chrome,41,43,10,1,10,11,10,0.24,0.23,3,22,0.14,3,22,0.14,7,16,0.44,7,13,0.54,38,35,0,16,0.00,2,18,0.11,5,13,0.38,2,5,0.40,0,3,21,0.33,3,10,3,5,4,5,0.30,13,4,8,4,5,26,6,30,25,4,23,11,0.5,-4,7,9.583982854,,,,0.49,W,L,0,1,16,22,1.4,9,26,2.9,-1.5,14.8
2022,25,8,7/30/2022,Dallas,Atlas,Archers,43,37,13,1,9,14,9,0.30,0.24,4,9,0.44,5,19,0.26,9,19,0.47,4,15,0.27,28,34,5,15,0.33,3,12,0.25,3,4,0.75,0,6,0.00,2,6,22,0.41,3,10,3,6,4,4,0.30,9,2,8,2,1,28,10,21,23,5,21,14,0.6,0,8,9.291980073,,,,0.54,W,W,1,5,15,13,0.9,11,23,2.1,-1.2,13.7
2022,25,8,7/30/2022,Dallas,Archers,Atlas,37,43,9,0,13,9,14,0.24,0.30,5,19,0.26,4,9,0.44,4,15,0.27,9,19,0.47,34,28,3,12,0.25,5,15,0.33,0,6,0.00,3,4,0.75,2,7,16,0.25,0,9,2,8,2,1,0.22,10,3,6,4,4,23,5,21,28,10,21,6,0.3,-3,6,10.6173669,,,,0.46,L,L,0,-5,11,23,2.1,15,13,0.9,1.2,12.8
2022,26,8,7/30/2022,Dallas,Whipsnakes,Chrome,33,31,9,0,7,9,8,0.27,0.23,3,13,0.23,1,15,0.07,6,12,0.50,6,18,0.33,25,33,2,11,0.18,2,14,0.14,3,8,0.38,1,9,0.11,4,6,19,0.32,3,3,3,4,3,0,1.00,5,2,4,2,1,26,6,20,23,3,24,13,0.7,-4,7,9.530765903,,,,0.52,W,W,1,1,14,11,0.8,12,21,1.8,-1.0,12.3
2022,26,8,7/30/2022,Dallas,Chrome,Whipsnakes,31,33,7,1,9,8,9,0.23,0.27,1,15,0.07,3,13,0.23,6,18,0.33,6,12,0.50,33,25,2,14,0.14,2,11,0.18,1,9,0.11,3,8,0.38,4,8,13,0.46,0,5,2,4,2,1,0.40,3,3,4,3,0,23,3,24,26,6,20,7,0.4,0,6,9.840538032,,,,0.48,L,L,0,-1,12,21,1.8,14,11,0.8,1.0,11.2
2022,27,8,7/31/2022,Dallas,Cannons,Waterdogs,40,41,14,0,15,14,15,0.35,0.37,8,16,0.50,5,25,0.20,6,21,0.29,10,22,0.45,37,47,7,25,0.28,2,18,0.11,4,6,0.67,5,14,0.36,0,2,17,0.35,2,5,2,3,2,2,0.40,9,4,10,4,0,29,12,32,28,9,34,16,0.5,3,8,9.961882302,,,,0.49,L,L,0,-1,13,24,1.8,18,29,1.6,0.2,14.0
2022,27,8,7/31/2022,Dallas,Waterdogs,Cannons,41,40,15,0,14,15,14,0.37,0.35,5,25,0.20,8,16,0.50,10,22,0.45,6,21,0.29,47,37,2,18,0.11,7,25,0.28,5,14,0.36,4,6,0.67,2,4,10,1.00,3,9,4,10,4,0,0.44,5,2,3,2,2,28,9,34,29,12,32,9,0.4,15,9,8.945354769,,,,0.51,W,W,1,1,18,29,1.6,13,24,1.8,-0.2,15.0
2022,28,8,7/31/2022,Dallas,Chaos,Redwoods,39,40,14,0,12,14,12,0.36,0.30,5,18,0.28,6,17,0.35,9,16,0.56,6,19,0.32,34,36,8,18,0.44,7,19,0.37,4,9,0.44,1,3,0.33,4,7,17,0.53,3,5,1,3,1,2,0.20,8,2,8,2,0,29,10,25,23,6,17,14,0.5,6,7,7.876908185,,,,0.49,W,L,0,2,19,15,0.8,16,20,1.3,-0.5,15.4
2022,28,8,7/31/2022,Dallas,Redwoods,Chaos,40,39,12,0,14,12,14,0.30,0.36,6,17,0.35,5,18,0.28,6,19,0.32,9,16,0.56,36,34,7,19,0.37,8,18,0.44,1,3,0.33,4,9,0.44,5,12,15,0.40,1,8,2,8,2,0,0.25,5,1,3,1,2,23,6,17,29,10,25,8,0.4,3,6,10.86558296,,,,0.51,L,W,0,-2,16,20,1.3,19,15,0.8,0.5,13.2
2022,29,9,8/5/2022,Denver,Cannons,Redwoods,36,43,11,0,13,11,15,0.31,0.30,4,13,0.31,9,36,0.25,7,27,0.26,4,16,0.25,40,52,8,26,0.31,7,31,0.23,2,6,0.33,2,10,0.20,3,9,14,0.50,1,7,2,6,2,1,0.29,9,2,8,4,2,27,9,29,30,8,37,17,0.6,4,6,9.759078013,,,,0.46,L,L,0,-4,23,17,0.7,18,34,1.9,-1.1,15.2
2022,29,9,8/5/2022,Denver,Redwoods,Cannons,43,36,13,2,11,15,11,0.30,0.31,9,36,0.25,4,13,0.31,4,16,0.25,7,27,0.26,52,40,7,31,0.23,8,26,0.31,2,10,0.20,2,6,0.33,2,4,13,0.31,0,9,2,8,4,2,0.22,7,2,6,2,1,30,8,37,27,9,29,14,0.6,4,7,10.52961399,,,,0.54,W,W,1,4,18,34,1.9,23,17,0.7,1.1,14.7
2022,30,9,8/6/2022,Denver,Chrome,Chaos,44,40,13,0,8,13,9,0.30,0.20,6,17,0.35,5,16,0.31,7,18,0.39,3,13,0.23,35,29,6,16,0.38,2,7,0.29,4,5,0.80,2,6,0.33,3,6,19,0.37,1,12,3,10,3,3,0.25,13,1,11,1,3,32,10,23,24,5,14,12,0.6,1,8,9.460128254,,,,0.52,W,W,1,4,18,17,0.9,9,20,2.2,-1.3,14.2
2022,30,9,8/6/2022,Denver,Chaos,Chrome,40,44,8,1,13,9,13,0.20,0.30,5,16,0.31,6,17,0.35,3,13,0.23,7,18,0.39,29,35,2,7,0.29,6,16,0.38,2,6,0.33,4,5,0.80,0,3,18,0.17,0,13,1,11,1,3,0.08,12,3,10,3,3,24,5,14,32,10,23,11,0.5,-7,5,12.73951465,,,,0.48,L,L,0,-4,9,20,2.2,18,17,0.9,1.3,10.2
2022,31,9,8/6/2022,Denver,Atlas,Waterdogs,44,40,13,2,15,15,16,0.30,0.38,5,17,0.29,4,22,0.18,8,24,0.33,11,25,0.44,41,47,4,17,0.24,3,20,0.15,4,6,0.67,5,11,0.45,1,9,18,0.44,3,10,3,10,4,1,0.30,10,3,9,3,2,24,8,24,23,8,30,15,0.5,3,8,9.964322851,,,,0.52,L,W,0,-1,20,21,1.1,25,22,0.9,0.2,16.7
2022,31,9,8/6/2022,Denver,Waterdogs,Atlas,40,44,15,1,13,16,15,0.38,0.30,4,22,0.18,5,17,0.29,11,25,0.44,8,24,0.33,47,41,3,20,0.15,4,17,0.24,5,11,0.45,4,6,0.67,3,7,12,0.92,3,10,3,9,3,2,0.30,10,3,10,4,1,23,8,30,24,8,24,16,0.6,14,9,8.588053054,,,,0.48,W,L,0,1,25,22,0.9,20,21,1.1,-0.2,16.9
2022,32,9,8/6/2022,Denver,Whipsnakes,Archers,43,31,13,0,10,13,11,0.30,0.32,8,29,0.28,3,9,0.33,5,18,0.28,7,23,0.30,47,32,4,19,0.21,5,15,0.33,5,15,0.33,2,4,0.50,5,10,17,0.29,2,8,2,7,2,1,0.25,7,1,7,1,0,31,10,33,23,8,21,13,0.6,1,6,8.992578191,,,,0.58,W,W,1,2,20,27,1.4,12,20,1.7,-0.3,16.6
2022,32,9,8/6/2022,Denver,Archers,Whipsnakes,31,43,10,1,13,11,13,0.32,0.30,3,9,0.33,8,29,0.28,7,23,0.30,5,18,0.28,32,47,5,15,0.33,4,19,0.21,2,4,0.50,5,15,0.33,2,4,12,0.58,2,7,1,7,1,0,0.14,8,2,7,2,1,23,8,21,31,10,33,15,0.5,5,7,10.36321614,,,,0.42,L,L,0,-2,12,20,1.7,20,27,1.4,0.3,10.7
2022,33,10,8/12/2022,Salt Lake City,Atlas,Whipsnakes,37,37,7,1,16,8,16,0.19,0.43,2,22,0.09,9,25,0.36,5,16,0.31,7,20,0.35,38,45,4,17,0.24,6,18,0.33,1,8,0.13,7,19,0.37,1,5,15,0.33,1,12,1,11,2,2,0.08,6,2,5,2,1,22,5,22,29,12,33,16,0.5,-3,7,9.531804582,,,,0.50,L,L,0,-8,15,23,1.5,18,27,1.5,0.0,13.2
2022,33,10,8/12/2022,Salt Lake City,Whipsnakes,Atlas,37,37,16,0,7,16,8,0.43,0.19,9,25,0.36,2,22,0.09,7,20,0.35,5,16,0.31,45,38,6,18,0.33,4,17,0.24,7,19,0.37,1,8,0.13,4,9,11,0.64,3,6,2,5,2,1,0.33,12,1,11,2,2,29,12,33,22,5,22,17,0.7,12,8,9.30345329,,,,0.50,W,L,0,8,18,27,1.5,15,23,1.5,0.0,16.0
2022,34,10,8/12/2022,Salt Lake City,Redwoods,Waterdogs,42,37,14,0,11,14,12,0.33,0.30,3,9,0.33,5,25,0.20,11,20,0.55,6,22,0.27,29,47,8,18,0.44,6,21,0.29,1,2,0.50,0,10,0.00,3,3,17,0.65,1,7,3,5,3,2,0.43,8,1,8,1,1,27,9,20,25,9,36,11,0.5,8,8,11.15815081,,,,0.53,W,W,1,2,9,20,2.2,17,30,1.8,0.5,11.3
2022,34,10,8/12/2022,Salt Lake City,Waterdogs,Redwoods,37,42,11,1,14,12,14,0.30,0.33,5,25,0.20,3,9,0.33,6,22,0.27,11,20,0.55,47,29,6,21,0.29,8,18,0.44,0,10,0.00,1,2,0.50,3,9,15,0.40,0,8,1,8,1,1,0.13,7,3,5,3,2,25,9,36,27,9,20,9,0.4,2,7,10.12091213,,,,0.47,L,L,0,-2,17,30,1.8,9,20,2.2,-0.5,16.6
2022,35,10,8/13/2022,Salt Lake City,Archers,Chaos,35,34,10,1,8,11,8,0.29,0.24,4,22,0.18,3,16,0.19,6,25,0.24,5,17,0.29,47,33,3,18,0.17,4,15,0.27,4,20,0.20,3,8,0.38,4,5,7,0.86,2,4,0,4,0,1,0.00,11,1,9,1,2,28,8,40,22,7,24,7,0.5,9,4,10.23939747,,,,0.51,W,W,1,3,12,35,2.9,9,24,2.7,0.3,12.5
2022,35,10,8/13/2022,Salt Lake City,Chaos,Archers,34,35,8,0,10,8,11,0.24,0.29,3,16,0.19,4,22,0.18,5,17,0.29,6,25,0.24,33,47,4,15,0.27,3,18,0.17,3,8,0.38,4,20,0.20,0,4,17,0.29,1,11,1,9,1,2,0.09,4,0,4,0,1,22,7,24,28,8,40,21,0.7,-4,5,11.03594709,,,,0.49,L,L,0,-3,9,24,2.7,12,35,2.9,-0.3,12.0
2022,36,10,8/13/2022,Salt Lake City,Chrome,Cannons,36,36,11,0,9,11,9,0.31,0.25,6,18,0.33,2,15,0.13,5,15,0.33,7,25,0.28,33,40,5,18,0.28,6,22,0.27,2,6,0.33,3,13,0.23,1,4,14,0.36,1,8,2,7,2,1,0.25,6,1,5,1,1,25,6,21,28,7,32,19,0.7,2,6,9.95283562,,,,0.50,W,L,0,2,13,20,1.5,20,20,1.0,0.5,11.2
2022,36,10,8/13/2022,Salt Lake City,Cannons,Chrome,36,36,9,0,11,9,11,0.25,0.31,2,15,0.13,6,18,0.33,7,25,0.28,5,15,0.33,40,33,6,22,0.27,5,18,0.28,3,13,0.23,2,6,0.33,2,7,12,0.58,3,6,1,5,1,1,0.17,8,2,7,2,1,28,7,32,25,6,21,10,0.5,4,7,9.372050922,,,,0.50,L,L,0,-2,20,20,1.0,13,20,1.5,-0.5,13.9
2022,37,11,8/20/2022,Seattle,Chrome,Redwoods,39,36,13,0,11,13,12,0.33,0.31,3,10,0.30,8,23,0.35,10,18,0.56,3,16,0.19,28,39,6,15,0.40,9,28,0.32,3,7,0.43,2,6,0.33,3,5,20,0.50,1,7,3,5,3,2,0.43,4,0,2,0,2,25,9,22,30,11,34,11,0.5,3,9,9.023792092,,,,0.52,W,W,1,1,12,16,1.3,12,27,2.3,-0.9,13.3
2022,37,11,8/20/2022,Seattle,Redwoods,Chrome,36,39,11,1,13,12,13,0.31,0.33,8,23,0.35,3,10,0.30,3,16,0.19,10,18,0.56,39,28,9,28,0.32,6,15,0.40,2,6,0.33,3,7,0.43,0,3,12,0.25,0,4,0,2,0,2,0.00,7,3,5,3,2,30,11,34,25,9,22,8,0.4,2,6,9.973695116,,,,0.48,L,L,0,-1,12,27,2.3,12,16,1.3,0.9,11.6
2022,38,11,8/20/2022,Seattle,Waterdogs,Archers,45,41,12,0,15,12,16,0.27,0.37,4,16,0.25,8,22,0.36,8,24,0.33,7,19,0.37,40,41,7,23,0.30,4,13,0.31,1,6,0.17,4,11,0.36,1,2,20,0.40,1,6,2,4,2,2,0.33,13,6,13,7,0,30,8,31,27,9,25,14,0.5,0,5,10.12413278,,,,0.52,L,W,0,-4,16,24,1.5,16,25,1.6,-0.1,16.1
2022,38,11,8/20/2022,Seattle,Archers,Waterdogs,41,45,15,1,12,16,12,0.37,0.27,8,22,0.36,4,16,0.25,7,19,0.37,8,24,0.33,41,40,4,13,0.31,7,23,0.30,4,11,0.36,1,6,0.17,4,8,12,0.58,1,13,6,13,7,0,0.46,6,2,4,2,2,27,9,25,30,8,31,13,0.5,10,6,10.50515463,,,,0.48,W,L,0,4,16,25,1.6,16,24,1.5,0.1,14.5
2022,39,11,8/21/2022,Seattle,Whipsnakes,Cannons,37,34,8,2,8,10,8,0.22,0.24,4,21,0.19,5,22,0.23,4,22,0.18,3,16,0.19,43,38,2,20,0.10,6,16,0.38,4,14,0.29,1,12,0.08,1,8,18,0.22,1,6,0,4,0,2,0.00,2,0,2,0,0,28,6,31,29,7,30,7,0.5,-6,6,10.04631046,,,,0.52,W,W,1,2,15,28,1.9,5,33,6.6,-4.7,16.1
2022,39,11,8/21/2022,Seattle,Cannons,Whipsnakes,34,37,8,0,8,8,10,0.24,0.22,5,22,0.23,4,21,0.19,3,16,0.19,4,22,0.18,38,43,6,16,0.38,2,20,0.10,1,12,0.08,4,14,0.29,2,3,14,0.21,0,2,0,2,0,0,0.00,6,0,4,0,2,29,7,30,28,6,31,9,0.5,-3,6,10.04603147,,,,0.48,L,L,0,-2,5,33,6.6,15,28,1.9,4.7,11.6
2022,40,11,8/21/2022,Seattle,Atlas,Chaos,40,36,9,1,9,10,9,0.23,0.25,3,19,0.16,3,22,0.14,6,19,0.32,6,16,0.38,38,38,4,15,0.27,2,20,0.10,0,3,0.00,3,6,0.50,0,5,21,0.29,0,12,1,8,1,4,0.08,7,2,5,2,2,23,5,20,21,5,28,11,0.6,-6,6,10.29672227,,,,0.53,W,W,1,1,16,22,1.4,12,26,2.2,-0.8,13.5
2022,40,11,8/21/2022,Seattle,Chaos,Atlas,36,40,9,0,9,9,10,0.25,0.23,3,22,0.14,3,19,0.16,6,16,0.38,6,19,0.32,38,38,2,20,0.10,4,15,0.27,3,6,0.50,0,3,0.00,2,4,18,0.33,3,7,2,5,2,2,0.29,12,1,8,1,4,21,5,28,23,5,20,6,0.4,-3,6,9.394546766,,,,0.47,L,L,0,-1,12,26,2.2,16,22,1.4,0.8,14.6
2022,43,12,9/3/2022,Boston,Chrome,Chaos,30,37,3,0,11,3,11,0.10,0.30,1,13,0.08,6,17,0.35,2,20,0.10,5,20,0.25,33,37,2,18,0.11,6,22,0.27,0,3,0.00,4,9,0.44,1,8,14,0.14,0,8,0,8,0,0,0.00,6,0,5,0,1,21,2,18,30,9,30,13,0.5,-9,2,10.82595903,,,,0.45,L,L,0,-8,13,20,1.5,14,23,1.6,-0.1,11.4
2022,43,12,9/3/2022,Boston,Chaos,Chrome,37,30,11,0,3,11,3,0.30,0.10,6,17,0.35,1,13,0.08,5,20,0.25,2,20,0.10,37,33,6,22,0.27,2,18,0.11,4,9,0.44,0,3,0.00,2,6,13,0.38,3,6,0,5,0,1,0.00,8,0,8,0,0,30,9,30,21,2,18,11,0.8,3,6,10.07197425,,,,0.55,W,W,1,8,14,23,1.6,13,20,1.5,0.1,12.7
2022,44,12,9/3/2022,Boston,Archers,Redwoods,37,37,13,0,8,13,8,0.35,0.22,5,18,0.28,5,27,0.19,8,18,0.44,3,10,0.30,36,37,6,16,0.38,8,27,0.30,5,13,0.38,0,5,0.00,3,4,15,0.53,4,6,3,5,3,1,0.50,3,0,3,0,0,29,10,29,31,8,33,12,0.6,6,7,9.359274561,,,,0.50,W,L,0,5,13,23,1.8,8,29,3.6,-1.9,13.9
2022,44,12,9/3/2022,Boston,Redwoods,Archers,37,37,8,0,13,8,13,0.22,0.35,5,27,0.19,5,18,0.28,3,10,0.30,8,18,0.44,37,36,8,27,0.30,6,16,0.38,0,5,0.00,5,13,0.38,1,3,14,0.21,0,3,0,3,0,0,0.00,6,3,5,3,1,31,8,33,29,10,29,9,0.4,-3,4,10.43313809,,,,0.50,L,L,0,-5,8,29,3.6,13,23,1.8,1.9,12.7
2022,46,13,9/11/2022,D.C.,Waterdogs,Whipsnakes,39,41,11,0,10,11,10,0.28,0.24,5,18,0.28,6,23,0.26,6,13,0.46,4,19,0.21,31,42,6,14,0.43,3,14,0.21,2,9,0.22,5,17,0.29,2,3,18,0.33,0,8,3,7,3,1,0.38,7,2,5,2,2,26,8,22,28,8,31,18,0.6,-1,6,9.416775097,,,,0.49,W,L,0,1,10,21,2.1,14,28,2.0,0.1,11.6
2022,46,13,9/11/2022,D.C.,Whipsnakes,Waterdogs,41,39,10,0,11,10,11,0.24,0.28,6,23,0.26,5,18,0.28,4,19,0.21,6,13,0.46,42,31,3,14,0.21,6,14,0.43,5,17,0.29,2,9,0.22,2,6,15,0.27,2,7,2,5,2,2,0.29,8,3,7,3,1,28,8,31,26,8,22,11,0.5,-1,7,10.71746646,,,,0.51,L,W,0,-1,14,28,2.0,10,21,2.1,-0.1,15.0
2022,47,13,9/11/2022,DC,Archers,Chaos,35,39,7,0,9,7,9,0.20,0.23,5,24,0.21,7,23,0.30,2,17,0.12,2,16,0.13,41,39,2,17,0.12,5,17,0.29,2,15,0.13,2,12,0.17,2,4,9,0.22,1,6,1,4,1,2,0.17,4,0,3,0,1,26,6,33,29,7,30,11,0.6,0,5,11.28210131,,,,0.47,L,L,0,-2,9,32,3.6,11,28,2.5,1.0,10.7
2022,47,13,9/11/2022,DC,Chaos,Archers,39,35,9,0,7,9,7,0.23,0.20,7,23,0.30,5,24,0.21,2,16,0.13,2,17,0.12,39,41,5,17,0.29,2,17,0.12,2,12,0.17,2,15,0.13,2,3,19,0.11,1,4,0,3,0,1,0.00,6,1,4,1,2,29,7,30,26,6,33,14,0.7,-8,5,10.23992301,,,,0.53,W,W,1,2,11,28,2.5,9,32,3.6,-1.0,14.7
2022,48,14,9/18/2022,Philadelphia,Waterdogs,Chaos,42,34,11,0,8,11,9,0.26,0.24,7,23,0.30,3,15,0.20,4,16,0.25,5,23,0.22,39,38,4,13,0.31,3,20,0.15,4,13,0.31,2,8,0.25,2,4,17,0.24,0,11,2,11,2,1,0.18,12,2,13,3,1,28,7,24,23,6,23,12,0.6,-2,6,10.16160066,,,,0.55,W,W,1,2,10,29,2.9,9,29,3.2,-0.3,12.7
2022,48,14,9/18/2022,Philadelphia,Chaos,Waterdogs,34,42,8,1,11,9,11,0.24,0.26,3,15,0.20,7,23,0.30,5,23,0.22,4,16,0.25,38,39,3,20,0.15,4,13,0.31,2,8,0.25,4,13,0.31,0,4,13,0.38,1,12,2,13,3,1,0.17,11,2,11,2,1,23,6,23,28,7,24,15,0.6,0,6,12.19008148,,,,0.45,L,L,0,-2,9,29,3.2,10,29,2.9,0.3,11.7